t,LE11,LE22,LE33,LE12,LE13,LE23,J,S11,S22,S33,S12,S13,S23,psiE,psiNE
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.2,0.00995033085316809,0.00343716562009113,0.00995033085316809,0,0,0,1.0236122853444,0.000517903471674596,-1.72108143968171e-07,0.000517903471674596,0,0,0,4.3849478879739e-06,7.21681107410128e-07
0.4,0.0198026272961797,0.0064660321561297,0.0198026272961797,0,0,0,1.0471490561477,0.00103404321271561,-1.28822793304039e-07,0.00103404321271561,0,0,0,1.71693248792293e-05,2.94956834879612e-06
0.6,0.0295588022415444,0.00908880973711196,0.0295588022415444,0,0,0,1.07058626990326,0.00154800346114286,-9.31243287706409e-08,0.00154800346114286,0,0,0,3.78176621871179e-05,6.77609625300172e-06
0.8,0.0392207131532813,0.0113115588829641,0.0392207131532813,0,0,0,1.09390403983039,0.00205934774436236,-6.43017638150313e-08,0.00205934774436236,0,0,0,6.58233864953408e-05,1.22881160912536e-05
1,0.048790164169432,0.0131408466281748,0.048790164169432,0,0,0,1.11708339261373,0.00256765963439711,-4.16687561976582e-08,0.00256765963439711,0,0,0,0.000100707606073712,1.95665697020605e-05
1.2,0.0582689081239758,0.01458367915656,0.0582689081239758,0,0,0,1.14010629057266,0.00307254324286221,-2.4581207549914e-08,0.00307254324286221,0,0,0,0.000142017917548203,2.86862078147542e-05
1.4,0.0676586484738149,0.0156474481104819,0.0676586484738149,0,0,0,1.16295565742497,0.003573623782598,-1.2430537009011e-08,0.003573623782598,0,0,0,0.000189327249848696,3.97153630402158e-05
1.6,0.0769610411361284,0.016339884468821,0.0769610411361284,0,0,0,1.18561540244471,0.00407054810142397,-4.65162310189435e-09,0.00407054810142397,0,0,0,0.00024223274968101,5.271577811394e-05
1.8,0.0861776962410524,0.0165493516818048,0.0861776962410524,0,0,0,1.20792588501245,0.00456361667771414,-7.60403878209215e-06,0.00456361667771414,0,0,0,0.000300158038164125,6.79836649759573e-05
2,0.0953101798043249,0.0165493516818048,0.0953101798043249,0,0,0,1.23019133142418,0.00505105566254402,-5.91952882352496e-06,0.00505105566254402,0,0,0,0.000363167876644643,8.50537216316383e-05
2.2,0.104360015324243,0.016270773663246,0.104360015324243,0,0,0,1.2523112002755,0.0055331864919959,-3.73990822685744e-09,0.0055331864919959,0,0,0,0.000430838769296446,0.00010406101417195
2.4,0.113328685307003,0.0155607001255661,0.113328685307003,0,0,0,1.27407200034763,0.00601040268121358,-7.42718002984949e-09,0.00601040268121358,0,0,0,0.000502548238614117,0.000125428807384246
2.6,0.122217632724249,0.014521790659243,0.122217632724249,0,0,0,1.2955781664642,0.00648203644460807,-1.45080963648986e-08,0.00648203644460807,0,0,0,0.000578166886676427,0.000148975122918438
2.8,0.131028262406404,0.0131631573177203,0.131028262406404,0,0,0,1.31681992490155,0.00694787267943027,-2.34526785188385e-08,0.00694787267943027,0,0,0,0.000657416233389201,0.000174721078314153
3,0.139761942375159,0.0114940457092863,0.139761942375159,0,0,0,1.33778857089891,0.0074077203505906,-3.39815547983555e-08,0.0074077203505906,0,0,0,0.000740035376816509,0.00020268123266308
3.2,0.148420005118273,0.00952384112122471,0.148420005118273,0,0,0,1.35847650015502,0.00786141257579215,-4.58547853342609e-08,0.00786141257579215,0,0,0,0.000825780241014775,0.000232863654294054
3.4,0.157003748809665,0.00726205719885359,0.157003748809665,0,0,0,1.37887721380045,0.00830880672806114,-5.88588347097754e-08,0.00830880672806114,0,0,0,0.000914422817169293,0.000265270055490084
3.6,0.165514438477573,0.00471832527274917,0.165514438477573,0,0,0,1.39898531973285,0.00874978446904645,-7.28146100463511e-08,0.00874978446904645,0,0,0,0.00100575043002429,0.000299895947402118
3.8,0.173953307123438,0.00190238430261669,0.173953307123438,0,0,0,1.41879653051635,0.00918425169826544,-8.75680835543333e-08,0.00918425169826544,0,0,0,0.00109956502715908,0.000336730812488453
4,0.182321556793955,-0.00117592958442513,0.182321556793955,0,0,0,1.43830765663176,0.00961213840372439,-1.02987579776725e-07,0.00961213840372439,0,0,0,0.00119568248624644,0.000375758295794961
4.2,0.19062035960865,-0.00450669443669802,0.19062035960865,0,0,0,1.45751659451624,0.0100333983984372,-1.18961392310719e-07,0.0100333983984372,0,0,0,0.00129393193682268,0.00041695641517495
4.4,0.198850858745165,-0.008079915235616,0.198850858745165,0,0,0,1.47642230869214,0.0104480089283495,-1.35397461668678e-07,0.0104480089283495,0,0,0,0.00139415509316448,0.000460297791244119
4.6,0.207014169384326,-0.0118855383247726,0.207014169384326,0,0,0,1.49502480763966,0.0108559701394519,-1.52215828230079e-07,0.0108559701394519,0,0,0,0.00149620559596207,0.000505749897036537
4.8,0.215111379616945,-0.0159134680045539,0.215111379616945,0,0,0,1.5133251126932,0.0112573043940332,-1.69345342460742e-07,0.0112573043940332,0,0,0,0.00159994836014338,0.000553275328759494
5,0.22314355131421,-0.0201535855390658,0.22314355131421,0,0,0,1.5313252195707,0.0116520554293663,-1.86728361564747e-07,0.0116520554293663,0,0,0,0.00170525892727796,0.000602832098370773
5.2,0.231111720963387,-0.0245957701527741,0.231111720963387,0,0,0,1.54902805316955,0.0120402873584494,-2.04304882202994e-07,0.0120402873584494,0,0,0,0.00181202282356274,0.000654373945237475
5.4,0.2390169004705,-0.0292299228176825,0.2390169004705,0,0,0,1.5664374144265,0.0124220835124533,-2.22028160301591e-07,0.0124220835124533,0,0,0,0.00192013492097805,0.000707850670756184
5.6,0.246860077931526,-0.034045991573101,0.246860077931526,0,0,0,1.58355792120338,0.0127975451362718,-2.39848563310732e-07,0.0127975451362718,0,0,0,0.00202949880613289,0.000763208488731623
5.8,0.254642218373581,-0.0390339537468773,0.254642218373581,0,0,0,1.60039501476071,0.0131667915260186,-2.57704632354236e-07,0.0131667915260186,0,0,0,0.00214002630847594,0.000820390973631745
6,0.262364264467491,-0.044183926981765,0.262364264467491,0,0,0,1.61695475916918,0.0135299556530259,-2.75568891658709e-07,0.0135299556530259,0,0,0,0.00225163661364082,0.000879338490132996
6.2,0.27002713721306,-0.0494862099663546,0.27002713721306,0,0,0,1.63324374420887,0.0138871820009401,-2.93380879012525e-07,0.0138871820009401,0,0,0,0.00236425561720434,0.000939988280622182
6.4,0.27763173659828,-0.054931221395068,0.27763173659828,0,0,0,1.64926915232476,0.0142386280576306,-3.11094297097275e-07,0.0142386280576306,0,0,0,0.00247781564957981,0.00100227607155482
6.6,0.285178942233662,-0.0605095716301372,0.285178942233662,0,0,0,1.66503861080664,0.0145844610628385,-3.28655697812846e-07,0.0145844610628385,0,0,0,0.00259225477226755,0.0010661359514305
6.8,0.29266961396282,-0.0662120916318559,0.29266961396282,0,0,0,1.68056010938513,0.014924856208227,-3.46018822343017e-07,0.014924856208227,0,0,0,0.00270751623741274,0.00113150076980476
7,0.300104592450338,-0.0720298599572986,0.300104592450338,0,0,0,1.69584191909261,0.0152599948499772,-3.63128552760203e-07,0.0152599948499772,0,0,0,0.00282354797594739,0.00119830252447256
7.2,0.307484699747961,-0.0779542284110887,0.307484699747961,0,0,0,1.71089251181149,0.0155900627541252,-3.79940198544024e-07,0.0155900627541252,0,0,0,0.00294030211328659,0.00126647273985169
7.4,0.314810739840034,-0.0839768447626709,0.314810739840034,0,0,0,1.72572048356967,0.0159152484082359,-3.96407106093358e-07,0.0159152484082359,0,0,0,0.00305773451885096,0.00133594282389632
7.6,0.322083499169113,-0.0900896729506892,0.322083499169113,0,0,0,1.74033448130497,0.0162357414171714,-4.12484306700628e-07,0.0162357414171714,0,0,0,0.00317580438835518,0.00140664440523225
7.8,0.3293037471426,-0.0962850102358677,0.3293037471426,0,0,0,1.75474313441532,0.0165517310045523,-4.28133648418955e-07,0.0165517310045523,0,0,0,0.00329447386082944,0.00147850964531321
8,0.336472236621213,-0.102555500863853,0.336472236621213,0,0,0,1.768954992261,0.0168634046382706,-4.43315973788078e-07,0.0168634046382706,0,0,0,0.00341370767169859,0.00155147152073219
8.2,0.343589704390077,-0.108894146718697,0.343589704390077,0,0,0,1.78297846716077,0.0171709467875815,-4.58005491432018e-07,0.0171709467875815,0,0,0,0.00353347283965701,0.00162546407839812
8.4,0.350656871613169,-0.115294314015275,0.350656871613169,0,0,0,1.79682178491083,0.0174745378279475,-4.72169705955511e-07,0.0174745378279475,0,0,0,0.00365373838994008,0.00170042265434803
8.6,0.357674444271816,-0.121749737406654,0.357674444271816,0,0,0,1.81049294071751,0.0177743530867866,-4.85793703293783e-07,0.0177743530867866,0,0,0,0.00377447510802844,0.00177628406676123
8.8,0.364643113587909,-0.128254520159947,0.364643113587909,0,0,0,1.82399966322348,0.0180705620437195,-4.98858457247814e-07,0.0180705620437195,0,0,0,0.00389565532741328,0.00185298677039635
9,0.371563556432483,-0.134803131928436,0.371563556432483,0,0,0,1.83734938415137,0.0183633276710412,-5.11353203596493e-07,0.0183633276710412,0,0,0,0.00401725274460601,0.00193047098480418
9.2,0.378436435720245,-0.141390403611691,0.378436435720245,0,0,0,1.85054921467366,0.0186528059155887,-5.23275590434691e-07,0.0186528059155887,0,0,0,0.00413924226181027,0.00200867879102375
9.4,0.385262400790645,-0.148011519655719,0.385262400790645,0,0,0,1.86360592805593,0.0189391453137941,-5.34623055291339e-07,0.0189391453137941,0,0,0,0.0042615998545493,0.00208755419893162
9.6,0.392042087776024,-0.154662008494145,0.392042087776024,0,0,0,1.8765259474174,0.0192224867265559,-5.453993847538e-07,0.0192224867265559,0,0,0,0.00438430246029372,0.00216704319119666
9.8,0.398776119957368,-0.161337731042556,0.398776119957368,0,0,0,1.88931533886396,0.0195029631868788,-5.55611184404475e-07,0.0195029631868788,0,0,0,0.00450732788700724,0.00224709374240748
10,0.405465108108164,-0.168034867922377,0.405465108108164,0,0,0,1.90197980879995,0.01978069984512,-5.6527627438456e-07,0.01978069984512,0,0,0,0.00463065473785095,0.00232765581951489
10.2,0.412109650826833,-0.1747499051083,0.412109650826833,0,0,0,1.91452470603555,0.0200558140059698,-5.74405220289328e-07,0.0200558140059698,0,0,0,0.00475426235188309,0.00240868135992617
10.4,0.418710334858185,-0.181479619192361,0.418710334858185,0,0,0,1.92695502644868,0.0203284152361224,-5.8301220577997e-07,0.0203284152361224,0,0,0,0.00487813075533223,0.00249012423915658
10.6,0.425267735404344,-0.188221061998916,0.425267735404344,0,0,0,1.9392754206719,0.0205986055362105,-5.91121751597826e-07,0.0205986055362105,0,0,0,0.00500224062334847,0.00257194022531299
10.8,0.431782416425538,-0.194971544518782,0.431782416425538,0,0,0,1.95149020484846,0.0208664795688822,-5.98753111050176e-07,0.0208664795688822,0,0,0,0.00512657325138376,0.00265408691964286
11,0.438254930931155,-0.201728621090021,0.438254930931155,0,0,0,1.96360337262439,0.0211321249253061,-6.05927306442447e-07,0.0211321249253061,0,0,0,0.00525111053206403,0.0027365236931336
11.2,0.444685821261446,-0.208490073568662,0.444685821261446,0,0,0,1.97561860879725,0.0213956224251695,-6.1266849166533e-07,0.0213956224251695,0,0,0,0.00537583493772603,0.00281921161653617
11.4,0.451075619360217,-0.215253895662437,0.451075619360217,0,0,0,1.98753930421803,0.0216570464415581,-6.19000113640314e-07,0.0216570464415581,0,0,0,0.00550072950735242,0.0029021133857306
11.6,0.457424847038875,-0.22201827765632,0.457424847038875,0,0,0,1.99936857141947,0.0219164652421441,-6.249418303024e-07,0.0219164652421441,0,0,0,0.00562577783653298,0.00298519324513452
11.8,0.46373401623214,-0.228781591895915,0.46373401623214,0,0,0,2.01110926015127,0.0221739413372523,-6.30524269880708e-07,0.0221739413372523,0,0,0,0.00575096406869661,0.00306841691380584
12,0.470003629245736,-0.235542378182655,0.470003629245736,0,0,0,2.022763974425,0.0224295318392906,-6.35760300817662e-07,0.0224295318392906,0,0,0,0.00587627289013654,0.00315175150423368
12.2,0.476234178996372,-0.242299330865065,0.476234178996372,0,0,0,2.0343350874043,0.0226832888099629,-6.40686373303348e-07,0.0226832888099629,0,0,0,0.00600168952228482,0.00323516545574296
12.4,0.482426149244293,-0.24905125263736,0.482426149244293,0,0,0,2.04582482554586,0.0229352610765053,-6.45304569356353e-07,0.0229352610765053,0,0,0,0.00612719983052955,0.00331862940192623
12.6,0.488580014818671,-0.255797134179635,0.488580014818671,0,0,0,2.05723509724039,0.0231854905092319,-6.4965350039109e-07,0.0231854905092319,0,0,0,0.0062527900046374,0.00340211348041541
12.8,0.494696241836107,-0.262536056616073,0.494696241836107,0,0,0,2.06856768271028,0.0234340161563767,-6.53749080408578e-07,0.0234340161563767,0,0,0,0.00637844684960357,0.00348558971761428
13,0.500775287912489,-0.26926720787702,0.500775287912489,0,0,0,2.07982419383842,0.0236808733717215,-6.5760168985185e-07,0.0236808733717215,0,0,0,0.00650415768693984,0.00356903120185247
13.2,0.506817602368452,-0.275989873060121,0.506817602368452,0,0,0,2.09100608739139,0.0239260941172687,-6.61241550965752e-07,0.0239260941172687,0,0,0,0.00662991034757944,0.00365241203266797
13.4,0.512823626428664,-0.28270342444677,0.512823626428664,0,0,0,2.10211467974729,0.0241697072632221,-6.64672727985344e-07,0.0241697072632221,0,0,0,0.00675569316775634,0.00373570726059484
13.6,0.518793793415168,-0.289407313552651,0.518793793415168,0,0,0,2.11315115810873,0.0244117388575199,-6.67920390912125e-07,0.0244117388575199,0,0,0,0.00688149497973573,0.00381889284974023
13.8,0.524728528934982,-0.296101062622784,0.524728528934982,0,0,0,2.12411659352653,0.0246522123936691,-6.70995264538676e-07,0.0246522123936691,0,0,0,0.0070073051059996,0.00390194562852212
14,0.53062825106217,-0.302784257466799,0.53062825106217,0,0,0,2.13501195171425,0.0248911490550022,-6.73907817487496e-07,0.0248911490550022,0,0,0,0.00713311335043892,0.00398484325457193
14.2,0.536493370514568,-0.309456540796736,0.536493370514568,0,0,0,2.14583810333442,0.0251285679446386,-6.76677029624873e-07,0.0251285679446386,0,0,0,0.007258909989298,0.00406756418285897
14.4,0.542324290825362,-0.316117605709125,0.542324290825362,0,0,0,2.15659583447885,0.0253644863052749,-6.79310307352687e-07,0.0253644863052749,0,0,0,0.00738468576295464,0.00415008763192417
14.6,0.548121408509688,-0.322767190133666,0.548121408509688,0,0,0,2.16728585553871,0.0255989197193934,-6.81814858977808e-07,0.0255989197193934,0,0,0,0.00751043186577334,0.00423239356026242
14.8,0.553885113226438,-0.329405071671512,0.553885113226438,0,0,0,2.17790880963843,0.0258318822966514,-6.842025614337e-07,0.0258318822966514,0,0,0,0.00763613993588336,0.00431446264496108
15,0.559615787935423,-0.336031062787572,0.559615787935423,0,0,0,2.18846528067372,0.026063386849105,-6.86487860696028e-07,0.026063386849105,0,0,0,0.00776180204493114,0.00439627626215834
15.2,0.565313809050061,-0.342645006200937,0.565313809050061,0,0,0,2.1989558012623,0.026293445056374,-6.88669383627077e-07,0.026293445056374,0,0,0,0.00788741068823809,0.00447781646699167
15.4,0.570979546585738,-0.349246771364348,0.570979546585738,0,0,0,2.20938085861702,0.0265220676106093,-6.90762276187723e-07,0.0265220676106093,0,0,0,0.00801295877249453,0.00455906598693922
15.6,0.576613364303994,-0.355836250418025,0.576613364303994,0,0,0,2.21974090183978,0.0267492643604617,-6.92766230440262e-07,0.0267492643604617,0,0,0,0.00813843960607723,0.00464000820398424
15.8,0.582215619852664,-0.362413355222084,0.582215619852664,0,0,0,2.23003634709122,0.0269750444356022,-6.9468778357562e-07,0.0269750444356022,0,0,0,0.00826384688686154,0.00472062715040429
16,0.587786664902119,-0.368978014309687,0.587786664902119,0,0,0,2.24026758314687,0.027199416365681,-6.96534540416821e-07,0.027199416365681,0,0,0,0.00838917469115564,0.00480090750046962
16.2,0.593326845277734,-0.375530170122241,0.593326845277734,0,0,0,2.25043497652807,0.0274223881898329,-6.9830914487673e-07,0.0274223881898329,0,0,0,0.00851441746256181,0.0048808345636233
16.4,0.598836501088704,-0.382069776702414,0.598836501088704,0,0,0,2.26053887578593,0.0276439675549564,-7.00017941869524e-07,0.0276439675549564,0,0,0,0.00863957000019993,0.00496039428218039
16.6,0.60431596685333,-0.388596797322079,0.60431596685333,0,0,0,2.27057961608944,0.0278641618092554,-7.0165682779233e-07,0.0278641618092554,0,0,0,0.0087646274478583,0.00503957322511518
16.8,0.609765571620894,-0.395111202862729,0.609765571620894,0,0,0,2.28055752225458,0.0280829780816327,-7.03237179638244e-07,0.0280829780816327,0,0,0,0.00888958528156439,0.00511835859152256
17,0.615185639090233,-0.401612969651173,0.615185639090233,0,0,0,2.29047291313007,0.0283004233626255,-7.04755366176535e-07,0.0283004233626255,0,0,0,0.00901443929945282,0.00519673820225296
17.2,0.62057648772511,-0.408102078205997,0.62057648772511,0,0,0,2.30032610402701,0.0285165045698283,-7.06217031787998e-07,0.0285165045698283,0,0,0,0.00913918560953017,0.00527470050408203
17.4,0.625938430866495,-0.414569362085024,0.625938430866495,0,0,0,2.31013854666859,0.0287313383312779,-5.67160207687323e-12,0.0287313383312779,0,0,0,0.009263847011487,0.00535207443996609
17.6,0.631271776841858,-0.4210331332054,0.631271776841858,0,0,0,2.31986830847401,0.0289447120077028,-5.73553357585688e-12,0.0289447120077028,0,0,0,0.00938836708147004,0.00542916885957967
17.8,0.636576829071551,-0.427484198863077,0.636576829071551,0,0,0,2.3295368227099,0.0291567425248933,-5.73038838602713e-12,0.0291567425248933,0,0,0,0.00951276951401464,0.00550581506498269
18,0.641853886172395,-0.43392254327412,0.641853886172395,0,0,0,2.33914441775335,0.0293674370841968,-5.73152289518042e-12,0.0293674370841968,0,0,0,0.00963705154744134,0.00558200398701393
18.2,0.647103242058539,-0.44034814917555,0.647103242058539,0,0,0,2.34869143041185,0.0295768030717962,-5.72853223190783e-12,0.0295768030717962,0,0,0,0.00976121067545214,0.00565772717431338
18.4,0.65232518603969,-0.446760997100985,0.65232518603969,0,0,0,2.35817820754521,0.0297848480943255,-5.71834940510385e-12,0.0297848480943255,0,0,0,0.00988524463653573,0.00573297679109625
18.6,0.657520002916794,-0.45316106476091,0.657520002916794,0,0,0,2.36760510748278,0.029991580009954,-5.71328748200095e-12,0.029991580009954,0,0,0,0.0100091514035208,0.00580774561427969
18.8,0.662687973075237,-0.459548326520001,0.662687973075237,0,0,0,2.37697250124606,0.0301970069551771,-5.70225117124679e-12,0.0301970069551771,0,0,0,0.0101329291732819,0.00588202702987869
19,0.667829372575656,-0.465922752965823,0.667829372575656,0,0,0,2.38628077358308,0.0304011373675256,-5.69743557887747e-12,0.0304011373675256,0,0,0,0.0102565763565986,0.00595581502862122
19.2,0.672944473242426,-0.472284310559624,0.672944473242426,0,0,0,2.39553032383035,0.0306039800044423,-5.68543823131762e-12,0.0306039800044423,0,0,0,0.0103800915681802,0.00602910420068005
19.4,0.678033542749897,-0.478632961365378,0.678033542749897,0,0,0,2.40472156660568,0.0308055439585044,-5.68341554374463e-12,0.0308055439585044,0,0,0,0.0105034736168538,0.00610188972951518
19.6,0.683096844706444,-0.484968662848399,0.683096844706444,0,0,0,2.41385493234745,0.0310058386692151,-5.67111635429995e-12,0.0310058386692151,0,0,0,0.0106267214959283,0.00617416738472963
19.8,0.688134638736401,-0.491291367740987,0.688134638736401,0,0,0,2.42293086770171,0.0312048739315313,-5.66550625857865e-12,0.0312048739315313,0,0,0,0.0107498343737315,0.00624593351398455
20,0.693147180559945,-0.497601023966535,0.693147180559945,0,0,0,2.4319498357736,0.0314026599013393,-5.64865168528605e-12,0.0314026599013393,0,0,0,0.0108728115843343,0.00631718503388123
20.2,0.698134722070984,-0.503897562229439,0.698134722070984,0,0,0,2.44091234648847,0.0315992077613121,-5.63984969836895e-12,0.0315992077613121,0,0,0,0.0109956526487433,0.00638791987892595
20.4,0.703097511413114,-0.510180931182885,0.703097511413114,0,0,0,2.44981887105821,0.0317945278451183,-5.62348778654354e-12,0.0317945278451183,0,0,0,0.0111183571791618,0.00645813569330555
20.6,0.708035793053696,-0.516451064103543,0.708035793053696,0,0,0,2.45866992297039,0.0319886314135446,-5.60779547797985e-12,0.0319886314135446,0,0,0,0.01124092495359,0.00652783104818388
20.8,0.712949807856125,-0.522707889629054,0.712949807856125,0,0,0,2.46746603203092,0.0321815300852394,-5.60261212423363e-12,0.0321815300852394,0,0,0,0.0113633558806259,0.0065970050389933
21,0.717839793150317,-0.528951331910385,0.717839793150317,0,0,0,2.47620774404481,0.0323732358296931,-5.58066093336862e-12,0.0323732358296931,0,0,0,0.011485649991183,0.00666565727166481
21.2,0.72270598280149,-0.535181310799301,0.72270598280149,0,0,0,2.48489562040113,0.0325637609581789,-5.56441004384567e-12,0.0325637609581789,0,0,0,0.0116078074304209,0.00673378784803169
21.4,0.727548607277278,-0.54139774206376,0.727548607277278,0,0,0,2.49353023757806,0.0327531181128622,-5.55067450336288e-12,0.0327531181128622,0,0,0,0.0117298284499005,0.00680139735038753
21.6,0.732367893713227,-0.547600537630801,0.732367893713227,0,0,0,2.50211218656791,0.0329413202542026,-5.53661630431357e-12,0.0329413202542026,0,0,0,0.0118517133999654,0.00686848682531944
21.8,0.73716406597672,-0.553789605851922,0.73716406597672,0,0,0,2.510642072233,0.033128380646829,-5.51880416366224e-12,0.033128380646829,0,0,0,0.0119734627223546,0.00693505776684788
22,0.741937344729377,-0.559964851788077,0.741937344729377,0,0,0,2.51912051259887,0.0333143128440435,-5.50036752255956e-12,0.0333143128440435,0,0,0,0.0120950769430537,0.00700111209894858
22.2,0.746687947487975,-0.566126177510789,0.746687947487975,0,0,0,2.52754813809279,0.0334991306711142,-5.47876327638974e-12,0.0334991306711142,0,0,0,0.012216556665388,0.00706665215752088
22.4,0.751416088683921,-0.572273482416838,0.751416088683921,0,0,0,2.53592559073325,0.0336828482075076,-5.45499409532191e-12,0.0336828482075076,0,0,0,0.0123379025633623,0.00713168067188619
22.6,0.756121979721334,-0.578406663553246,0.756121979721334,0,0,0,2.54425352327861,0.0338654797682158,-5.43179043410724e-12,0.0338654797682158,0,0,0,0.0124591153752508,0.00719620074588493
22.8,0.76080582903376,-0.584525615950038,0.76080582903376,0,0,0,2.55253259834085,0.0340470398843242,-5.41886674421121e-12,0.0340470398843242,0,0,0,0.0125801958974407,0.00726021583865342
23,0.765467842139572,-0.590630232957605,0.765467842139572,0,0,0,2.56076348747256,0.0342275432829716,-5.39667616150652e-12,0.0342275432829716,0,0,0,0.0127011449785331,0.00732372974514707
23.2,0.770108221696074,-0.596720406587688,0.770108221696074,0,0,0,2.56894687022988,0.0344070048668234,-5.36447275489849e-12,0.0344070048668234,0,0,0,0.0128219635137002,0.00738674657651879
23.4,0.774727167552368,-0.602796027854197,0.774727167552368,0,0,0,2.57708343322105,0.0345854396932108,-5.34609509439399e-12,0.0345854396932108,0,0,0,0.0129426524393032,0.00744927074039831
23.6,0.779324876800998,-0.60885698711142,0.779324876800998,0,0,0,2.58517386914755,0.0347628629530679,-5.32441798983818e-12,0.0347628629530679,0,0,0,0.0130632127277717,0.00751130692114045
23.8,0.78390154382841,-0.614903174389811,0.78390154382841,0,0,0,2.59321887583744,0.0349392899497636,-5.29706833951593e-12,0.0349392899497636,0,0,0,0.0131836453827408,0.00757286006016419
24,0.78845736036427,-0.620934479725512,0.78845736036427,0,0,0,2.60121915528176,0.0351147360779669,-5.27589083532121e-12,0.0351147360779669,0,0,0,0.0133039514344482,0.00763393533640872
24.2,0.792992515529661,-0.626950793482085,0.792992515529661,0,0,0,2.60917541267824,0.0352892168026558,-5.24403784285532e-12,0.0352892168026558,0,0,0,0.0134241319353893,0.00769453814697769
24.4,0.797507195884188,-0.632952006664647,0.797507195884188,0,0,0,2.61708835548282,0.0354627476383485,-5.22048376749851e-12,0.0354627476383485,0,0,0,0.0135441879562261,0.00775467408807372
24.6,0.802001585472028,-0.638938011222349,0.802001585472028,0,0,0,2.62495869248008,0.0356353441286852,-5.19412290955756e-12,0.0356353441286852,0,0,0,0.0136641205819484,0.00781434893622282
24.8,0.806475865866949,-0.644908700340673,0.806475865866949,0,0,0,2.63278713286972,0.0358070218264148,-5.16369585978893e-12,0.0358070218264148,0,0,0,0.0137839309082829,0.00787356862990509
25,0.810930216216329,-0.650863968720853,0.810930216216329,0,0,0,2.64057438537696,0.0359777962738854,-5.13716846839429e-12,0.0359777962738854,0,0,0,0.0139036200383439,0.00793233925160561
25.2,0.815364813284195,-0.656803712845624,0.815364813284195,0,0,0,2.6483211573898,0.0361476829841089,-5.10106193396531e-12,0.0361476829841089,0,0,0,0.0140231890795245,0.00799066701033562
25.4,0.819779831493312,-0.662727831231871,0.819779831493312,0,0,0,2.65602815412256,0.0363166974224459,-5.07636641056131e-12,0.0363166974224459,0,0,0,0.0141426391406164,0.00804855822469507
25.6,0.824175442966349,-0.66863622466716,0.824175442966349,0,0,0,2.66369607781461,0.0364848549889969,-5.0450130184565e-12,0.0364848549889969,0,0,0,0.0142619713291583,0.00810601930645934
25.8,0.828551817566148,-0.674528796432605,0.828551817566148,0,0,0,2.67132562695876,0.0366521710017121,-5.01288940912836e-12,0.0366521710017121,0,0,0,0.0143811867490006,0.00816305674479042
26,0.832909122935104,-0.680405452509271,0.832909122935104,0,0,0,2.67891749556755,0.0368186606802884,-4.9840895299802e-12,0.0368186606802884,0,0,0,0.0145002864980824,0.00821967709104199
26.2,0.837247524533702,-0.686266101769028,0.837247524533702,0,0,0,2.68647237247597,0.0369843391308751,-4.95406840550494e-12,0.0369843391308751,0,0,0,0.0146192716664116,0.00827588694420964
26.4,0.841567185678219,-0.692110656149762,0.841567185678219,0,0,0,2.69399094068188,0.037149221331613,-4.91878759945052e-12,0.037149221331613,0,0,0,0.01473814333424,0.00833169293704309
